ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION,TOT_ELECTORS,TOT_VOTERS,TOT_CONTESTANT,POLL_PERCENT
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,THAMODARAN. T,M,GEN,ADMK,212803,2,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,ZIYAD. N M,M,GEN,IND,5128,3,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,RAMANATHAN. S,M,SC,BSP,4071,4,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,AHAMED LEBBAI. M M,M,GEN,IND,3298,5,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,MOHIDEEN. S A,M,GEN,IND,2096,6,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,MANICKAVASAGAM,M,GEN,IND,1807,7,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,MOHAMUD YOUSUF. P,M,GEN,IND,1385,8,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,RAMAKRISHANAN. P,M,GEN,IND,935,9,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,ANTONY ROSARY. M,M,GEN,IND,685,10,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,SADAKATHULLA. S M,M,GEN,IND,652,11,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,MANIYAN. S S,M,GEN,IND,651,12,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,KENNADY. A,M,GEN,IND,596,13,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,SELVAKUMAR. V,M,GEN,IND,538,14,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,THIYAGARAJ. A,M,GEN,IND,515,15,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,SIVANANNAINTHA PERUMAL. R,M,GEN,IND,479,16,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,BENJAMIN,M,GEN,IND,476,17,1031560,631124,18,61.18
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,ESTHER,M,GEN,IND,409,18,1031560,631124,18,61.18
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,BELLARMIN. A. V.,M,GEN,CPM,410091,1,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,RADHAKRISHNAN. P,M,GEN,BJP,245797,2,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,BALASUBRAMANIAN. T,M,GEN,ABHM,4612,3,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,GEORGE THOMAS. R,M,GEN,IND,4519,4,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,JAMALUDHEEN. B,M,GEN,IND,3336,5,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,SIVAKUMAR. B,M,SC,IND,1758,6,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,MURUGAN. V. N.,M,GEN,IND,1618,7,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,MANIKANTA PRASAD. M,M,GEN,SHS,717,8,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,PRABHAKARAN. K,M,SC,IND,401,9,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,SUBASH. P,M,SC,IND,355,10,1110014,673716,11,60.69
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,THANKAMONY. C,M,GEN,IND,351,11,1110014,673716,11,60.69
S23,TRIPURA,1,Tripura West,GEN,3,2004,KHAGEN DAS,M,GEN,CPM,496843,1,1041596,703065,6,67.5
S23,TRIPURA,1,Tripura West,GEN,3,2004,NIRMALA DASGUPTA,M,GEN,INC,112207,2,1041596,703065,6,67.5
S23,TRIPURA,1,Tripura West,GEN,3,2004,AMAL MALLIK,M,GEN,AITC,67379,3,1041596,703065,6,67.5
S23,TRIPURA,1,Tripura West,GEN,3,2004,RAMU BANIK,M,GEN,IND,10787,4,1041596,703065,6,67.5
S23,TRIPURA,1,Tripura West,GEN,3,2004,BRAJALAL DEBNATH,M,GEN,IND,7023,5,1041596,703065,6,67.5
S23,TRIPURA,1,Tripura West,GEN,3,2004,RAKHALRAJ DATTA,M,GEN,AMB,6920,6,1041596,703065,6,67.5
S23,TRIPURA,2,Tripura East,ST,3,2004,BAJU BAN RIYAN,M,ST,CPM,414230,1,936626,623935,6,66.62
S23,TRIPURA,2,Tripura East,ST,3,2004,PULIN BIHARI DEWAN,M,ST,BJP,103494,2,936626,623935,6,66.62
S23,TRIPURA,2,Tripura East,ST,3,2004,JADU MOHAN TRIPURA,M,ST,INC,76927,3,936626,623935,6,66.62
S23,TRIPURA,2,Tripura East,ST,3,2004,DIJA RAJ TRIPURA,M,ST,IND,14027,4,936626,623935,6,66.62
S23,TRIPURA,2,Tripura East,ST,3,2004,KARNA DHAN CHAKMA,M,ST,AMB,7941,5,936626,623935,6,66.62
S23,TRIPURA,2,Tripura East,ST,3,2004,CHARAI MUNI JAMATIA,M,ST,CPI(ML)(L),6475,6,936626,623935,6,66.62
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,Munshiram S/o Sri Ramcharan Singh,M,SC,RLD,301599,1,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,GHAN SHYAM CHANDR KHARWAR,M,SC,BSP,221424,2,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,SHEESH RAM SINGH RAVI,M,SC,BJP,101340,3,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,JIRAJ SINGH,M,SC,INC,32396,4,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,Munshiram S/o Shri Makhhan,M,SC,IND,9191,5,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,SURAJ KUMAR,M,SC,MUL,6634,6,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,HARKES SINGH,M,SC,PHSP,5672,7,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,MAHENDER KUMAR,M,SC,MC,5113,8,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,MAN SINGH ASHOK,M,SC,IND,3662,9,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,JAI MALA,F,SC,IND,3622,10,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,VIJAY SINGH,M,SC,BKD,3268,11,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,SATYA NARAYAN,M,SC,RPI(A),3173,12,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,UDIT RAJ,M,SC,IJP,2995,13,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,GHAN SHYAM,M,SC,IND,2362,14,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,BHISHAN PARSAD,M,SC,BRPP,2314,15,1355437,705740,16,52.07
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,RATAN SINGH,M,SC,IBSP,972,16,1355437,705740,16,52.07
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,HARISH NAGPAL,M,GEN,IND,287522,1,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,MAHMOOD MADNI,M,GEN,RLD,269638,2,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,ALEY HASAN,M,GEN,BSP,168698,3,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,CHETAN CHAUHAN,M,GEN,BJP,130519,4,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,VIKRAM SINGH,M,GEN,INC,7949,5,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,Sanjay,M,GEN,IND,6040,6,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,SARFARAJ AHMAD,M,GEN,IND,4074,7,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,RANVEER,M,GEN,IND,2358,8,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,RAMESH SINGH,M,SC,IND,1579,9,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,SHAVEER,M,GEN,IND,1246,10,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,NASIM KHAN,M,GEN,RJD,1203,11,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,MATLUB,M,GEN,RSBP,1108,12,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,NARENDRA SANI,M,GEN,SHS,962,13,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,JABAR SINGH,M,GEN,IJP,942,14,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,YAD RAM,M,GEN,LP(S),676,15,1342541,885165,16,65.93
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,NARESH,M,GEN,IND,645,16,1342541,885165,16,65.93
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,DR. SHAFIQURRAHMAN BARQ,M,GEN,SP,218079,1,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,CHANDRA VIJAY SINGH URF BABY RAJA,M,GEN,BJP,182239,2,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,Iftakar Mohammad Khan,M,GEN,BSP,150616,3,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,DR. MASOOD AHMAD,M,GEN,NLP,42018,4,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,PARMESHWAR LAL,M,GEN,IND,38170,5,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,MOHD. SALIM,M,GEN,IND,6764,6,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,ASHA PAL,F,GEN,LP(S),5479,7,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,RAJESH SAINI,M,GEN,SHS,2860,8,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,MOHD. NASIR,M,GEN,INLD,2212,9,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,BRAHM DEV,M,SC,IND,2156,10,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,FAEEM AKHTAR,F,GEN,IND,1548,11,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,NUTAN VIJAY,M,GEN,IND,1168,12,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,JAY PRAKASH,M,GEN,IND,989,13,1353266,655175,14,48.41
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,AZAM ANSARI,M,GEN,IND,877,14,1353266,655175,14,48.41
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,P. JAYA PRADA NAHATA,F,GEN,SP,289390,1,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,BAGUM NOOR BANO ALIAS MEHTAB ZAMANI BEGUM,F,GEN,INC,203916,2,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,AFROZ ALI KHAN,M,GEN,BSP,126406,3,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,RAJENDRA KUMAR SHARMA,M,GEN,BJP,121785,4,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,SHIV BAHADUR SAXENA,M,GEN,JP,27434,5,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,NAND KISHOR,M,SC,IND,6077,6,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,GHAN SHYAM SINGH,M,SC,IND,4632,7,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,RAIS AHMAD,M,GEN,IND,4332,8,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,ANURAG,M,GEN,SHS,4090,9,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,MOHD. REHAN,M,GEN,IND,3901,10,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,KAUSHAL KUMAR,M,GEN,IND,3720,11,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,KALLU,M,GEN,IND,3692,12,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,RAZA SHAN KHAN,M,GEN,IND,3031,13,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,VEENA SAGAR,F,SC,AD,1748,14,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,NOOR MOHAMMAD,M,GEN,JD(S),1724,15,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,AMAR SINGH GAUTAM,M,SC,IND,1472,16,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,MAHAVIR SINGH,M,GEN,LP(S),1347,17,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,GURNAM SINGH,M,GEN,IJP,1084,18,1420598,811108,19,57.1
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,GOMTI,F,GEN,RPD,815,19,1420598,811108,19,57.1
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,PRO. RAM GOPAL YADAV,M,GEN,SP,357049,1,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,TARANNUM AQEEL,F,GEN,BSP,158988,2,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,DHARAMPAL YADAV D.P.YADAV,M,GEN,RPD,137273,3,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,OMVEER SINGH,M,GEN,BJP,74815,4,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,ASHOK YADAV,M,GEN,INC,12063,5,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,HABIBURREHMAN,M,GEN,IND,5836,6,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,AJAY,M,SC,IND,2544,7,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,SHAQEEL ALLAM SAIFI,M,GEN,NBNP,2224,8,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,BHAGWAN SAHAY,M,GEN,RSBP,1952,9,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,BHUVNESH,M,GEN,IND,1756,10,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,MANOJ,M,GEN,IND,1743,11,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,NOOR MUHAMMAD KURESHI,M,GEN,IND,1171,12,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,TOUSEEF MU. KHAN,M,GEN,IND,1030,13,1249017,759384,14,60.8
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,NARESH KUMAR SHARMA,M,GEN,IND,940,14,1249017,759384,14,60.8
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,SALEEM IQBAL SHERVANI,M,GEN,SP,265713,1,1200435,590009,9,49.15
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,BRIJPAL SINGH SHAKYA,M,GEN,BJP,214391,2,1200435,590009,9,49.15
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,PREM PAL SINGH YADAV,M,GEN,BSP,75886,3,1200435,590009,9,49.15
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,MAHBOOB HUSAIN ANSARI,M,GEN,INC,20359,4,1200435,590009,9,49.15
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,RAO GOVIND SINGH YADAV,M,GEN,IND,4532,5,1200435,590009,9,49.15
