"","PC.name","State.name","Candidate.Name","Candidate.Sex","Candidate.Category","Candidate.Age","Party.Abbreviation","Total.Votes.Polled","Position","Total.voters","Total_Electors","TOT_CONTESTANT","POLL.PERCENTAGE","Total.Persons","Total.HinduPersons","Total.Muslim.Persons","Sex Ratio (per 1000)","Average Literacy","INCUMBENT_PARTY"
"1053","Moradabad","Uttar Pradesh","HAR SWAROOP SHARMA","M","GEN",56,"RSMD",1536,14,761009,1388525,18,54.80700744,4772006,2488265,2248392,"906","56.77%","SP"
"1054","Moradabad","Uttar Pradesh","TOTA RAM","M","SC",57,"IND",961,15,761009,1388525,18,54.80700744,4772006,2488265,2248392,"906","56.77%","SP"
"1055","Moradabad","Uttar Pradesh","PATRAM","M","GEN",46,"IND",899,16,761009,1388525,18,54.80700744,4772006,2488265,2248392,"906","56.77%","SP"
"1056","Moradabad","Uttar Pradesh","JAHID","M","GEN",44,"IND",722,17,761009,1388525,18,54.80700744,4772006,2488265,2248392,"906","56.77%","SP"
"1057","Moradabad","Uttar Pradesh","NATHU SINGH","M","GEN",62,"IND",687,18,761009,1388525,18,54.80700744,4772006,2488265,2248392,"906","56.77%","SP"
"1058","Muzaffarnagar","Uttar Pradesh","KADIR RANA","M","GEN",45,"BSP",275318,1,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1059","Muzaffarnagar","Uttar Pradesh","ANURADHA CHAUDHARY","F","GEN",48,"RLD",254720,2,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1060","Muzaffarnagar","Uttar Pradesh","THAKUR SANGEET SINGH SOM","M","GEN",29,"SP",106667,3,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1061","Muzaffarnagar","Uttar Pradesh","HARINDRA SINGH MALIK","M","GEN",54,"INC",73848,4,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1062","Muzaffarnagar","Uttar Pradesh","ABDUL AZIZ ANSARI","M","GEN",57,"PECP",6537,5,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1063","Muzaffarnagar","Uttar Pradesh","ASHUTOSH PANDEY","M","GEN",30,"LD",3781,6,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1064","Muzaffarnagar","Uttar Pradesh","DHEER SINGH","M","GEN",45,"CPI",3655,7,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1065","Muzaffarnagar","Uttar Pradesh","RANVEER","M","GEN",49,"IND",3597,8,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1066","Muzaffarnagar","Uttar Pradesh","MUKTA SINGH","F","GEN",25,"IND",3037,9,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1067","Muzaffarnagar","Uttar Pradesh","VEERPAL","M","GEN",32,"IND",2242,10,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1068","Muzaffarnagar","Uttar Pradesh","SALEK CHAUDHARY","M","GEN",37,"IND",1883,11,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1069","Muzaffarnagar","Uttar Pradesh","REETA URF REETA KASHYAP","F","GEN",31,"IND",1640,12,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1070","Muzaffarnagar","Uttar Pradesh","VIJAY","M","SC",36,"IND",1296,13,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1071","Muzaffarnagar","Uttar Pradesh","INDERPAL","M","GEN",67,"IND",1119,14,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1072","Muzaffarnagar","Uttar Pradesh","NARENDRA KUMAR","M","GEN",44,"IND",795,15,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1073","Muzaffarnagar","Uttar Pradesh","NAWAB ALI","M","GEN",38,"NLHP",723,16,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1074","Muzaffarnagar","Uttar Pradesh","SATISH KUMAR","M","GEN",32,"JSP",710,17,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1075","Muzaffarnagar","Uttar Pradesh","BHAGWAT SINGH","M","SC",66,"IND",694,18,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1076","Muzaffarnagar","Uttar Pradesh","PARMOD PAL","M","GEN",41,"IND",678,19,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1077","Muzaffarnagar","Uttar Pradesh","SALAMUDEEN URF SALMU MALIK","M","GEN",45,"NELU",635,20,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1078","Muzaffarnagar","Uttar Pradesh","SATYAVEER","M","GEN",45,"IND",600,21,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1079","Muzaffarnagar","Uttar Pradesh","RAJENDRA SINGH","M","GEN",60,"IND",449,22,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1080","Muzaffarnagar","Uttar Pradesh","MANISH BHAI URF NITU","M","GEN",35,"ABHM",377,23,745829,1370117,23,54.43542413,4143512,2382914,1711453,"889","69.12%","SP"
"1081","Nagina","Uttar Pradesh","YASHVIR SINGH","M","SC",36,"SP",234815,1,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1082","Nagina","Uttar Pradesh","RAM KISHAN SINGH","M","SC",65,"BSP",175127,2,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1083","Nagina","Uttar Pradesh","MUNSIRAM","M","SC",59,"RLD",163062,3,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1084","Nagina","Uttar Pradesh","ISAM SINGH","M","SC",51,"INC",31779,4,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1085","Nagina","Uttar Pradesh","RAM CHANDER","M","SC",44,"IND",11012,5,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1086","Nagina","Uttar Pradesh","YADRAM","M","SC",44,"IND",5963,6,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1087","Nagina","Uttar Pradesh","RANJEET","M","SC",40,"NBNP",4997,7,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1088","Nagina","Uttar Pradesh","UDIT RAJ","M","SC",51,"IJP",3656,8,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1089","Nagina","Uttar Pradesh","BHISHAM PRASAD","M","SC",52,"IND",2853,9,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1090","Nagina","Uttar Pradesh","VIJAY PRAKASH","M","SC",70,"PECP",2560,10,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1091","Nagina","Uttar Pradesh","TEJ SINGH","M","SC",53,"ASP",2446,11,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1092","Nagina","Uttar Pradesh","BABLI ALIAS GULSAN JAHAN","F","SC",34,"NELU",2275,12,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1093","Nagina","Uttar Pradesh","NOBAHAR SINGH","M","SC",49,"IND",1520,13,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1094","Nagina","Uttar Pradesh","ASARPAT","M","SC",41,"IND",1403,14,643490,1196566,14,53.77806155,3682713,2032081,1585210,"917","68.48%",NA
"1095","Phulpur","Uttar Pradesh","KAPIL MUNI KARWARIYA","M","GEN",42,"BSP",167542,1,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1096","Phulpur","Uttar Pradesh","SHYAMA CHARAN GUPTA","M","GEN",63,"SP",152964,2,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1097","Phulpur","Uttar Pradesh","DR. SONE LAL PATEL","M","GEN",59,"IND",76699,3,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1098","Phulpur","Uttar Pradesh","DHARMARAJ SINGH PATEL","M","GEN",50,"INC",67623,4,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1099","Phulpur","Uttar Pradesh","KARAN SINGH PATEL","M","GEN",50,"BJP",44828,5,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1100","Phulpur","Uttar Pradesh","DR. MILAN MUKHERJEE","M","GEN",67,"IND",8357,6,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1101","Phulpur","Uttar Pradesh","MUNISHWAR SINGH MAURYA","M","GEN",65,"IND",6111,7,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1102","Phulpur","Uttar Pradesh","RADHIKA PAL","F","GEN",34,"IND",4977,8,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1103","Phulpur","Uttar Pradesh","BHARAT LAL","M","SC",52,"IND",4156,9,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1104","Phulpur","Uttar Pradesh","CHANDRAJEET","M","GEN",28,"LD",2328,10,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1105","Phulpur","Uttar Pradesh","RADHESHYAM SINGH YADAV","M","GEN",72,"IND",1751,11,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1106","Phulpur","Uttar Pradesh","DR. NEERAJ","M","GEN",43,"IND",1563,12,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1107","Phulpur","Uttar Pradesh","SAMAR BAHADUR SHARMA","M","GEN",40,"IND",1544,13,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1108","Phulpur","Uttar Pradesh","PRADEEP KUMAR SRIVASTAVA","M","GEN",49,"AD",1438,14,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1109","Phulpur","Uttar Pradesh","RAMSHANKAR","M","GEN",47,"IND",1332,15,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1110","Phulpur","Uttar Pradesh","RAM JANM YADAV","M","GEN",31,"IND",1216,16,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1111","Phulpur","Uttar Pradesh","VIJAY KUMAR","M","SC",56,"GMS",1156,17,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1112","Phulpur","Uttar Pradesh","LALLAN SINGH","M","GEN",35,"RSBP",1139,18,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1113","Phulpur","Uttar Pradesh","DEVENDRA PRATAP SINGH","M","GEN",38,"RDMP",1113,19,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1114","Phulpur","Uttar Pradesh","KRISHNA KUMAR","M","GEN",33,"IND",1003,20,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1115","Phulpur","Uttar Pradesh","SANJEEV KUMAR MISHRA","M","GEN",30,"YVP",929,21,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1116","Phulpur","Uttar Pradesh","SATISH YADAV","M","GEN",34,"IJP",838,22,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1117","Phulpur","Uttar Pradesh","VIRENDRA PAL SINGH","M","GEN",66,"IND",687,23,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1118","Phulpur","Uttar Pradesh","SHAILENDRA KUMAR PRAJAPATI","M","GEN",40,"IND",623,24,552190,1426450,24,38.71078552,4613913,3878626,718692,"1019","70.93%","SP"
"1119","Pilibhit","Uttar Pradesh","FEROZE VARUN GANDHI","M","GEN",29,"BJP",419539,1,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1120","Pilibhit","Uttar Pradesh","V. M. SINGH","M","GEN",49,"INC",138038,2,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1121","Pilibhit","Uttar Pradesh","RIYAZ AHMAD","M","GEN",44,"SP",117903,3,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1122","Pilibhit","Uttar Pradesh","GANGA CHARAN","M","GEN",45,"BSP",112576,4,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1123","Pilibhit","Uttar Pradesh","RAM NARAYAN SINGH","M","GEN",44,"IND",14246,5,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1124","Pilibhit","Uttar Pradesh","VIQUARUL HASAN KHAN","M","GEN",40,"IND",10777,6,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1125","Pilibhit","Uttar Pradesh","MASTER CHOTEY LAL GANGWAR","M","GEN",61,"NCP",4963,7,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1126","Pilibhit","Uttar Pradesh","KRISHNA ADHIKARI","F","GEN",44,"CPI(ML)(L)",3563,8,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1127","Pilibhit","Uttar Pradesh","INDRA PAL","M","GEN",58,"AD",3541,9,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1128","Pilibhit","Uttar Pradesh","MAHESH SAXENA","M","GEN",51,"IND",2912,10,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1129","Pilibhit","Uttar Pradesh","LALTA PRASAD","M","GEN",51,"IND",2840,11,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1130","Pilibhit","Uttar Pradesh","MAHAVIR SINGH","M","GEN",49,"IND",1913,12,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1131","Pilibhit","Uttar Pradesh","HARISH KUMAR","M","GEN",44,"BSRD",1605,13,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1132","Pilibhit","Uttar Pradesh","HARPAL SINGH","M","SC",26,"RCP",1147,14,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1133","Pilibhit","Uttar Pradesh","JAMUNA DAVI","F","SC",54,"RKSP",1137,15,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1134","Pilibhit","Uttar Pradesh","RAM KUMAR ARYA","M","GEN",40,"ABRS",877,16,837939,1310007,16,63.96446737,2031007,1449007,489686,"895","61.47%","BJP"
"1135","Pratapgarh","Uttar Pradesh","RAJKUMARI RATNA SINGH","F","GEN",49,"INC",169137,1,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1136","Pratapgarh","Uttar Pradesh","PROF. SHIVAKANT OJHA","M","GEN",57,"BSP",139358,2,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1137","Pratapgarh","Uttar Pradesh","KUNWAR AKSHAYA PRATAP SINGH 'GOPAL JI'","M","GEN",41,"SP",121252,3,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1138","Pratapgarh","Uttar Pradesh","ATIQ AHAMAD","M","GEN",46,"AD",108211,4,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1139","Pratapgarh","Uttar Pradesh","LAKSHMI NARAIN PANDEY 'GURU JI'","M","GEN",57,"BJP",45575,5,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1140","Pratapgarh","Uttar Pradesh","RAMESH KUMAR","M","GEN",31,"IND",6727,6,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1141","Pratapgarh","Uttar Pradesh","VINOD","M","SC",29,"IND",5713,7,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1142","Pratapgarh","Uttar Pradesh","RAVINDRA SINGH","M","GEN",33,"IND",4899,8,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1143","Pratapgarh","Uttar Pradesh","UDHAV RAM","M","GEN",53,"IND",4079,9,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1144","Pratapgarh","Uttar Pradesh","SHIVRAM","M","GEN",51,"IND",3592,10,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1145","Pratapgarh","Uttar Pradesh","JITENDRA PRATAP SINGH","M","GEN",40,"IND",3449,11,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1146","Pratapgarh","Uttar Pradesh","MUNEESHWAR SINGH","M","GEN",65,"IND",3196,12,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1147","Pratapgarh","Uttar Pradesh","DINESH PANDEY ALIAS D.K. PANDEY","M","GEN",34,"IND",3135,13,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1148","Pratapgarh","Uttar Pradesh","SATRAM","M","SC",42,"IND",3043,14,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1149","Pratapgarh","Uttar Pradesh","ARUN KUMAR","M","GEN",48,"SJP(R)",3013,15,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1150","Pratapgarh","Uttar Pradesh","RAMMURTI MISHRA","M","GEN",36,"IND",2718,16,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1151","Pratapgarh","Uttar Pradesh","RAM SAMUJH","M","SC",60,"IND",2433,17,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1152","Pratapgarh","Uttar Pradesh","BADRI PRASAD","M","SC",48,"IND",2383,18,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1153","Pratapgarh","Uttar Pradesh","RANI PAL","F","GEN",58,"IND",2373,19,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1154","Pratapgarh","Uttar Pradesh","A. RASHID ANSARI","M","GEN",54,"MC",2281,20,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1155","Pratapgarh","Uttar Pradesh","CHHANGALAL","M","SC",56,"IND",1899,21,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1156","Pratapgarh","Uttar Pradesh","ATUL DWIVEDI","M","GEN",29,"IND",1366,22,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1157","Pratapgarh","Uttar Pradesh","RAJESH","M","GEN",36,"KKJHS",1171,23,641015,1435159,23,44.66508589,3209141,2731351,452394,"998","70.09%","SP"
"1158","Rae bareli","Uttar Pradesh","SONIA GANDHI","F","GEN",62,"INC",481490,1,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1159","Rae bareli","Uttar Pradesh","R.S.KUSHWAHA","M","GEN",52,"BSP",109325,2,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1160","Rae bareli","Uttar Pradesh","R.B.SINGH","M","GEN",44,"BJP",25444,3,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1161","Rae bareli","Uttar Pradesh","ANIL KUMAR MAURYA","M","GEN",31,"AD",12321,4,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1162","Rae bareli","Uttar Pradesh","HORILAL","M","SC",41,"IND",10073,5,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1163","Rae bareli","Uttar Pradesh","SHYAM BIHARI GUPTA","M","GEN",44,"IND",5477,6,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1164","Rae bareli","Uttar Pradesh","SRIPAL","M","SC",45,"IND",4149,7,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1165","Rae bareli","Uttar Pradesh","LAJJAWATI KANCHAN","F","SC",43,"IND",3546,8,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1166","Rae bareli","Uttar Pradesh","RAMA SHANKAR","M","GEN",42,"IND",2437,9,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1167","Rae bareli","Uttar Pradesh","BABULAL","M","SC",61,"IND",2158,10,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1168","Rae bareli","Uttar Pradesh","DINESH","M","SC",32,"RCP",2041,11,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1169","Rae bareli","Uttar Pradesh","MANOJ KUMAR S/O HANUMANT PRASAD","M","GEN",36,"IND",1991,12,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1170","Rae bareli","Uttar Pradesh","ILIYAS HUSSAIN","M","GEN",36,"IND",1851,13,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1171","Rae bareli","Uttar Pradesh","MANOJ KUMAR S/O RAM NARESH SINGH","M","GEN",58,"IND",1552,14,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1172","Rae bareli","Uttar Pradesh","ALOK KUMAR SINGH","M","GEN",32,"IND",1466,15,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1173","Rae bareli","Uttar Pradesh","AVNISH","M","SC",31,"IND",1327,16,666661,1379507,16,48.32603242,3405559,2975998,413243,"943","67.25%","INC"
"1174","Rampur","Uttar Pradesh","JAYA PRADA NAHATA","F","GEN",45,"SP",230724,1,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1175","Rampur","Uttar Pradesh","BEGUM NOOR BANO URF MEHTAB ZAMANI BEGUM","F","GEN",70,"INC",199793,2,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1176","Rampur","Uttar Pradesh","GHAN SHYAM SINGH LODHI","M","GEN",48,"BSP",95132,3,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1177","Rampur","Uttar Pradesh","MUKHTAR ABBAS NAQVI","M","GEN",51,"BJP",61503,4,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1178","Rampur","Uttar Pradesh","SHAKKAN KHAN","M","GEN",61,"IND",4103,5,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1179","Rampur","Uttar Pradesh","BHOLEY KHAN","M","GEN",46,"IND",3151,6,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1180","Rampur","Uttar Pradesh","DEEPCHAND GUPTA","M","GEN",51,"JKD",2787,7,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1181","Rampur","Uttar Pradesh","TARIQ MIAN DESHMUKH","M","GEN",41,"IND",2355,8,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1182","Rampur","Uttar Pradesh","JAGDISH SARAN SAGAR","M","SC",39,"IND",1382,9,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1183","Rampur","Uttar Pradesh","SIFAAT ALI KHAN","M","GEN",48,"IUML",886,10,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1184","Rampur","Uttar Pradesh","KAPIL DEV","M","SC",30,"IND",835,11,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1185","Rampur","Uttar Pradesh","SHRIPAL GUPTA","M","GEN",38,"BSP(K)",825,12,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1186","Rampur","Uttar Pradesh","SANJEEV KUMAR","M","GEN",47,"AD",776,13,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1187","Rampur","Uttar Pradesh","SAMEENA BI","F","GEN",27,"RSBP",738,14,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1188","Rampur","Uttar Pradesh","GENDAN LAL","M","GEN",42,"IND",676,15,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1189","Rampur","Uttar Pradesh","ARIF SIKANDAR URF RAJU MIAN","M","GEN",34,"IND",511,16,606179,1154544,16,52.50375906,2335819,1073890,1181337,"909","53.34%","SP"
"1190","Robertsganj","Uttar Pradesh","PAKAURI LAL","M","SC",57,"SP",216478,1,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1191","Robertsganj","Uttar Pradesh","RAM CHANDRA TYAGI","M","SC",54,"BSP",166219,2,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1192","Robertsganj","Uttar Pradesh","RAM SHAKAL","M","SC",47,"BJP",104411,3,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1193","Robertsganj","Uttar Pradesh","RAM ADHAR JOSEPH","M","SC",43,"INC",55809,4,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1194","Robertsganj","Uttar Pradesh","RAMBRIKSHA","M","SC",39,"IND",15936,5,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1195","Robertsganj","Uttar Pradesh","GULAB","M","SC",31,"PDFO",9951,6,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1196","Robertsganj","Uttar Pradesh","CHANDRA SHEKHAR","M","SC",34,"JPS",8439,7,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1197","Robertsganj","Uttar Pradesh","RAMESH KUMAR","M","SC",31,"AD",8271,8,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1198","Robertsganj","Uttar Pradesh","MUNNI DEVI","F","SC",42,"RSMD",5445,9,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1199","Robertsganj","Uttar Pradesh","SHRAWAN KUMAR","M","SC",41,"RWS",4358,10,598810,1214735,10,49.29552536,2496970,2292534,195765,"903","68.48%","BSP"
"1200","Saharanpur","Uttar Pradesh","JAGDISH SINGH RANA","M","GEN",53,"BSP",354807,1,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1201","Saharanpur","Uttar Pradesh","RASHEED MASOOD","M","GEN",59,"SP",269934,2,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1202","Saharanpur","Uttar Pradesh","JASWANT SINGH SAINI","M","GEN",38,"BJP",99894,3,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1203","Saharanpur","Uttar Pradesh","GAJAY SINGH","M","GEN",50,"INC",62593,4,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1204","Saharanpur","Uttar Pradesh","HAJI MOHAMMED TAUSEEF","M","GEN",45,"PECP",9214,5,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1205","Saharanpur","Uttar Pradesh","M.RASHID KHAN","M","GEN",45,"IND",8096,6,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
"1206","Saharanpur","Uttar Pradesh","CHATTAR SINGH KASHYAP","M","GEN",54,"VAJP",4647,7,821122,1298132,15,63.25412208,3466382,1966892,1454052,"890","70.49%","SP"
